	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn
1038	4934	3	20	1	23	24	0	0	0	0	4,8439418493	22	861	0	0	0	523	0	2,0742706803	49	47	2	2,7096722098	2,0288910845	0	2	1	0	4	0	21	0	3,9914498421	4,3169419059	0	0	0,1977145875	0	0	1,0264287358	3,3511060579	0,3431742073	7	1	0	955	3,557213085	22,7031175841	-19,1459044992	0	0	35,5122041203	274026	1,818751618	15218	49,9150669745	440666	33,287723108	301405	0	0	0	0	0	0	1	1	0	2,5881146399	1,820545553	0	7,2160990382	0	3,2945392749	0,0038513989	0	0,0001981947	0,0014129228	0,0048188931	0	0,0013649303	360	1
1039	2542	6	5	0	11	11	0	1	542	0	0	19	221	0	1	1	4029	178	0,6387493826	121	85	2	7,3061563037	0	0,8397709751	11	2	0	0	7	0	1,8797052931	0	1,7940443936	11,0135801592	0,9510540256	2,905354808	0	0	1,202456614	7,98414509	0,8208458895	469	3	15	69	4,9173849742	5,4564429351	-0,539057961	505,005770678	1	1,4379268391	11095	0	0	34,4326251577	303982	0	0	37,5145701776	286615	0	0	10,9060293799	85755	0	0,8883015656	1,5309917073	0,2132793944	0	1,9848611295	0	0,9868051744	0	0	0,0017341077	0	8,42792459407e-05	0,0014744857	0,0003727983	0,0005203723	449,577077405	1
1040	3233	3	5	10	8	18	1	0	0	84,2779084202	0	43	1734	3	3	0	0	4123	0	96	19	1	7,9483938379	0	0	2	3	1	34	15	3	0	0	0,6928807544	4,7055153736	6,7492446545	0,0600957222	0	36	0,8453646447	1,0247916032	0	384	0	10	0	0	8,3096174234	-8,3096174234	0	0	0	0	0	0	0	0	15,7118815282	142264	0	0	0	0	21,4767199173	168874	0	0	0	0	1,3943347174	0,047468368	0,981839018	5,0764215036	0	0,0052576323	0,0029249428	0,0006413365	0	0,0050411488	0	0,0013111877	888	1
1041	3515	4	5	2	9	11	0,6134291268	1	537	0	0	60	2567	3	7	0	527	0	1,6858540571	132	92	2	2,8426241929	5,1343332209	8,410913506	4	0	6	13	65	28	0	0	4,3328936755	5,9928828277	2,5465939735	2,2080611819	0,4996618105	0	1,0690057084	0	2,7875735636	5	4	7	0	0	0,8522578539	-0,8522578539	0	1	0	0	5,3934616951	45129	72,5027540264	640078	0	0	0,4634412118	3540	20,414699635	145030	0,3452234473	2714	0,5102259726	0,0488888506	0	2,4111659919	3,052173981	0	0	0	2,2135424477	0	0,0021923472	0	0,0004417325	0	0	0,0021030223	720	1
1042	2783	4	0	4	4	8	0	1	1164	141,985710957	2,3908131715	29	291	0	0	1	273	0	0,5586023478	115	106	3	0	3,4516204783	0	0	0	2	0	0	0	1,7196457917	0	7,5167935778	0	0,4968292898	0	4,6817178068	0	4,5035413558	0	0,497848551	126	3	3	2939	0	9,3622642075	-9,3622642075	0	2	0	0	0	0	25,2550456621	222959	0	0	0	0	0	0	190,452106449	1497552	0,1249753651	0,3803036159	0,957127013	0	1,4835004247	0,2734799291	0	1,5503135801	0	0	0	0,0003214846	0,0004582996	0	0,0002687662	0,0042780288	410,971037806	1
1043	2812	2	3	7	5	12	1	1	0	502,600475154	0	35	468	0	0	0	1193	0	2,3100988739	187	8	1	3,3413696282	2,9986773928	10,5099296976	7	0	0	0	74	18	2,3258015711	0	5,3856396856	2,5097194986	0	0,2783952149	0,5871999878	98	0	0	0	303	8	0	702	3,0185457611	0	3,0185457611	526,525282924	0	74,2378806858	572849	161,314896481	1349796	0	0	8,9314973808	80870	7,1424571178	54569	0	0	0	0	0,7686839807	0	0,5028704696	0	0,6021109689	2,3331750298	0,1282820185	0,1731101532	0,9623907008	0,0011442792	0	0	0,0003846403	0	0	0,0038130901	384,286753897	0
1044	2774	0	0	0	0	0	0,9028219337	1	143	214,982173514	0,2959738105	32	117	0	0	6	922	1444	3,0610832261	190	132	2	5,7223934034	0	4,4310067573	0	0	3	0	23	0	3,4952331571	0	2,8436731264	6,1722600747	0,1347232234	0	0	38	0,9904868709	0	0	63	1	14	3085	3,6722663031	0,882093023	2,7901732801	1041,21703078	1	24,2846176103	187389	65,7952248305	550539	22,5201367282	198815	0	0	0	0	14,4476562866	102639	0	0	1	1	1,8760286518	0	0	1,1271356207	0	0	1,0024792188	0	0	0	0	0	0,0001807109	0	505,658877289	1
1045	3857	0	6	3	6	9	0	1	268	303,166973599	0	45	553	0	0	1	0	0	0,9765340348	144	85	8	0	0,003406756	4,8622269722	2	6	6	27	13	0	0	1,6942109365	8,9268046394	1,7764918393	0,7603280874	1,2194251174	0,122795924	33	2,9269834353	0	0,8071438469	0	0	2	79	0	1,7417888094	-1,7417888094	696,017869187	0	1,1166938115	8616	0	0	0	0	0	0	5,4232643282	41434	0	0	0	0	0	0	0	4,3975683619	1,7217342746	0	0	0,8623303873	0	0,0018957757	0,0008782276	0	0,0002898595	0,0126725688	0	0	908	1
1046	5153	4	4	2	8	10	0,0711821579	0,2325540845	21	143,884115918	0	69	21	0	3	0	1600	0	1,851880222	355	247	21	8,8998214557	3,228972457	3,3806485875	3	6	0	24	0	0	0	0	0,9792220399	0	5,12239693	0	0,3584063553	0	1,1085145493	1,7924204829	2,1209190915	117	2	8	268	0	3,5958343908	-3,5958343908	617,435724752	0	92,2201536762	711607	4,6775607025	39139	0	0	3,2166452105	29125	17,0617022811	130353	12,7124954368	90312	0	0	0,9334190151	0	0,0252580498	2,9060881365	0	0	0,3957622632	0	0	5,5580302663e-05	0	0,0001398183	0,0004003001	0,0065977889	0	0,0174425088	414	1
1047	3264	4	8	1	12	13	0,6802546555	0	624	839,744444922	2,4597952629	27	2340	2	0	1	1077	598	0,8401513005	145	100	9	0	0	2,3425360702	2	0	1	33	53	0	10,2028943722	4,2483118807	1,9527011757	0,6004790206	2,0057336374	0,5427558559	0	11	0,8180959311	0,4894954583	1,6606883185	81	2	0	2056	1,0313472722	3,2508781797	-2,2195309075	1378,44399615	2	0	0	29,2068248654	244386	157,965705631	1394572	3,5020794505	31709	0,5804526471	4434	0	0	6,8475482682	53843	0,0883523665	0,6110687816	0	0,098866477	0,444566891	0	0	1,2352823466	0,9788157181	0	0	0,0002446148	0	0	0	0	0	1
1048	2986	1	7	9	8	17	1	0	0	459,133603675	1,5942558908	31	1377	1	1	1	794	2629	1,1530664992	313	175	10	1,6868129431	1,6740160874	0	9	1	0	0	0	0	11,2945353953	0	2,4494736438	4,9308021684	11,74458263	0	1,1268173744	10	2,8647180526	0	4,0192493497	153	3	5	989	2,4404281464	1,8538038609	0,5866242855	430,347488587	2	0	0	0	0	0	0	8,5939606524	77814	1,3175276915	10066	0	0	28,7224418408	225848	0	0,3882480797	2,6951583044	0	0	0	0,7520063599	2,4492874083	9,8604618501	0,0086170434	0	0,0005849066	8,99690863501e-05	0,0006266781	0	0	954	0
1049	4970	0	1	7	1	8	1	0,9019020885	91	0	0	81	2179	0	11	3	1483	52	0	251	238	1	7,7326680766	0	8,9233411113	0	0	1	18	1	38	5,4905515251	1,5515174374	4,9595911784	0	3,6575858399	6,8614152838	0	0	0	1,3534769407	2,5097462306	264	0	0	496	6,0930865741	0	6,0930865741	589,522253235	6	0	0	39,9465041672	334250	55,4297006574	489351	0	0	0	0	22,0576601333	156702	11,2825913788	88716	0	0,3852955909	0	0	0	0,6930724247	0,4383995676	0,0782345541	3,3404493309	0,0023243484	0,0030569181	0,0006695576	0,0002952957	0	0	0,0027027118	576	1
1050	5012	3	19	0	22	22	1	0,1620616376	109	24,2984499117	8,9826513766	39	2288	0	2	0	517	0	0	330	250	17	0,8456882454	8,3139047738	2,3721820766	7	11	2	0	7	12	2,736861006	1,3511000404	0	3,9572864798	0	0	0	35	0,3766688793	1,914776639	0	121	6	7	0	0	1,9263423828	-1,9263423828	334,22259833	4	0,7752018097	5981	0	0	7,6191871524	67264	0	0	57,82055095	441755	0	0	39,7976066527	312934	0	0,8919019675	0	1,25759047	0	0,4338132954	0,7542246669	0	0	0,0017993531	0	2,83149748604e-05	0,000410065	0	0,001051332	0	1506	1
1051	2447	7	6	0	13	13	0,1589154968	0	0	1213,61608759	0	64	1763	1	3	0	105	2021	0,9627321883	73	11	0	0	0	8,970548815	7	0	5	28	19	0	2,3134058458	1,1099110947	0	0	3,4859746857	0,3175456756	1,9272960157	86	1,7483072165	0	0	38	3	10	760	7,6535385512	0,6233655855	7,0301729657	1046,6045056	0	8,3632913709	69737	72,7958832679	658909	0	0	4,878061599	34928	1,960597041	16232	0	0	0	0	0,714330873	1	2,9289053779	0	1,794336277	0,3276146835	0	0	0,9314645547	8,63381915943e-05	0,0001286634	3,52909555258e-05	0,0001496096	0,0001451603	5,81490845144e-05	0,0005784226	1056,83491055	0
1052	1082	0	4	0	4	4	0,8779463601	0,1883442477	602	463,78416053	0	56	2207	3	0	0	0	6875	0,3398722603	175	116	10	1,0305893286	12,0160243651	7,2217458895	0	0	0	0	0	85	0	3,2274887404	0,4472671728	4,2342133421	3,343928587	4,9067428116	0	41	0,473892983	0	0,3077492722	105	5	19	365	0,1327362513	4,1171016951	-3,9843654438	0	7	0	0	9,015316659	81601	0	0	0	0	5,7347368512	47478	0,1170047501	982	0	0	0,7333449625	0,4961298398	0,5703754952	2,6118678087	1,6121001883	0	1,7416461166	0,0286325499	0	0	0	0,0010987703	3,04804588834e-05	0,0004910713	0,000150374	0,0022356722	214	0
1053	1035	11	2	2	13	15	0	0,5383221129	0	2041,37052641	12,4902594855	53	952	1	0	1	9594	0	1,3455689664	54	26	1	9,0259696181	5,0472300318	0	1	0	5	25	6	21	1,9662853957	0	4,2997368163	4,9010422522	0,1014816068	0,271884092	0,8852446116	15	9,4169316516	0,5570040075	2,0663031508	178	5	12	1706	0	0	0	21,7993342803	1	73,1200518276	609717	7,3422957026	66458	13,1890405722	112923	0	0	21,5277548945	178231	12,8934330893	108215	4,3738640996	36710	0,7617876621	0,0257315056	1,3521926477	0	0	0,1199220868	1,0391188348	0	1,2824564974	3,30974698518e-05	1,97594436363e-05	0	0,0003279386	0,0002845261	0	0,0004417492	1296,90711158	0
1054	3858	0	0	1	0	1	0	0	0	0	0	30	2003	1	0	3	0	0	1,8046230466	9	8	0	7,0625234772	0	0,8482880979	0	6	0	0	0	4	1,4776875104	8,2668246373	1,3820515131	10,5385011941	0	1,0277959798	1,1964983542	115	2,8202832529	0	0,481525264	88	2	0	0	0,1440294939	0	0,1440294939	134,064274813	1	0	0	20,3522093353	170296	0	0	0	0	7,3483397705	56142	1,4333357256	10182	0,068782659	540	0	0	0	0	0	0	0	0	1,4277344491	0	0,0009524947	0	0,0002961063	0,0003650167	0,0044945224	0,0045640332	516	1
1055	5304	0	5	5	5	10	1	0,875579033	0	732,519027003	4,1540915337	20	2413	1	0	0	497	3070	0,4487136152	28	4	0	0	6,1226965034	0	14	32	0	71	14	9	6,0678795562	0	0	1,2149744085	0	0	0,0959211948	1	0,0974682192	1,3694326937	0	415	4	3	0	6,1914826565	7,634805918	-1,4433232615	224,052915099	7	22,8626006731	176417	0	0	0	0	13,6510186458	123604	1,059887591	8097	0	0	16,4379815809	129254	0,5180472676	1	0	0	0	0	0	1,0218409057	0	0,0020185851	0	0,0004752002	0,0002048542	0	0	0	1340	1
1056	126	0	2	4	2	6	0,9494825908	0	261	1064,95370215	26,1340598099	79	1923	0	2	2	2920	5854	0,5918952087	102	32	2	7,4613030211	6,7228044911	0	0	9	0	30	44	13	0,6404625208	0	5,4622087438	0,9655797448	0,1525470794	0,392172065	0	0	0	0	0	98	2	0	0	2,4907722564	3,2577042111	-0,7669319548	219,984382935	2	70,2989565104	586193	99,9988566572	905136	0	0	5,3096050241	38018	19,9447376057	165125	0,2329843571	1955	14,1589940828	118837	0,1496183859	0,4009746997	0	0	0,0639871642	0,1355696797	0,502466042	0	0,821678698	0,0002132743	0,0001655536	8,2025519272e-06	0,0001341651	0,0003501452	0,0002680332	0,0004400842	1030	0
1057	1509	3	9	0	12	12	0	0,7669670529	401	682,33260194	0	51	1434	0	4	0	0	644	1,906298054	306	44	7	0,9691753749	2,0978246632	0	0	15	0	2	41	23	0	0	0	1,2067303668	0,9607819829	0	0,4634794593	0	3,6684809764	4,8559702019	0	148	1	3	0	3,2094335665	0,6997389693	2,5096945972	0	0	18,3333500704	152874	0	0	0	0	0,7664608363	5488	1,7329314665	14347	28,2730708788	237297	11,4246754382	95887	1	0	0	3,1984536034	0	0,9477352067	3,6661302957	0	0	0	0	0,0004117948	0,0001998651	2,6397056413e-05	0,0003795934	0	262	0
1058	1897	2	0	1	2	3	1	0,1993116273	669	86,343288401	26,5546821337	40	1938	2	1	0	1143	1392	0,857530225	270	200	27	17,5643367295	5,6011174728	0	6	5	3	23	8	21	0	0	0	9,8249971464	3,7196026412	0	0,0875580211	69	0,6315788943	0,8833550873	0	108	3	6	0	1,1006174249	1,3700514193	-0,2694339945	0	2	10,9332668576	91167	0	0	0	0	8,2562793186	59117	7,1631868755	59305	3,7828122974	31749	0,3892159487	3266	0	0,4777343588	0	2,943477844	2,2638836032	0	2,4825979452	1,2077392318	1,5096159732	0,0002284996	0,000950274	0,0006261418	0	0,000479366	0,0004998972	0	736,465640218	1
1059	4065	0	7	2	7	9	1	0	0	544,110575381	3,8291547592	36	363	1	1	0	0	2074	0,5377371974	322	174	3	0,1216786967	4,9179280234	5,4800125705	2	0	1	0	5	30	0	0,9355318135	0	0,2703154148	0	2,6762156504	1,9052471175	0	0	0,9820793348	1,6224598841	122	4	12	205	2,905140918	3,2151003841	-0,3099594661	0	1	27,9837162745	215933	5,9480258977	49769	0	0	4,4244202652	40061	0	0	0	0	0	0	0,9594972395	1	1,0704758853	0,8181665836	0,7044997041	0	0	4,3857036382	0	0,0047468203	0,0007500508	0,000182852	0	0,0013226283	0,00273994	0,0032434248	1458	1
1060	2462	3	10	2	13	15	0,2910137705	0,9206619753	736	0	24,4329535011	37	2755	1	5	0	926	945	1,568004002	0	0	0	0	6,3305931705	0,9468614031	1	3	0	7	17	48	1,6051459741	0	5,2862995252	3,6423388375	0	2,7304881261	0	27	0	2,2877105169	0	314	3	26	0	5,8740250461	3,8969777219	1,9770473242	280,271635741	3	98,6026140332	822205	13,7841717073	124766	28,6434290159	245243	5,9932276133	42913	0	0	14,3223310079	120208	0	0	0	0,323913976	0	0,8376051348	0	0	0	0	0,8301636534	0,0005563354	0,0006936689	0	0,0002879219	0	0	0,0014710053	0	0
1061	1028	4	0	0	4	4	0,4070520509	0,255194604	0	530,735926558	0	56	695	1	4	0	0	0	2,5308370319	31	21	4	6,0289366022	3,3821214613	5,3487053962	8	11	2	0	0	34	12,2112770631	3,9960003694	2,797021007	6,1823521351	0	2,5927822359	1,4619981384	0	1,3757446907	3,5128790354	0	203	2	9	810	7,1545771354	3,1845639627	3,9700131727	0	0	83,8248837434	698980	28,5358941557	258291	188,865336207	1617055	17,4868116219	125210	8,139388556	67387	14,4232638647	121055	0	0	0,5717292295	1	0,3140358256	0	0,634314958	0	0,7429181074	0,4081279319	0	0,0004636091	0,0004002763	0	0,0007572431	0,0009613398	0,0008350407	0,0003649274	306	0
1062	1812	5	9	4	14	18	0,1999510328	0	1190	0	17,8680867936	46	2053	0	1	3	0	3489	0,576138914	71	28	1	3,6975850888	3,1735679628	6,0656064073	0	5	11	58	42	44	5,4080032884	3,7327413269	1,9426529164	2,6554409359	0	1,5078275717	0,7879672238	0	2,5457983584	2,4165225841	0,5110800658	211	2	2	0	1,3317267297	1,960056603	-0,6283298733	0	1	0	0	36,8899145451	333907	13,6271750687	116675	0	0	0	0	8,8120757453	73960	0	0	0	1	0,3469226251	0	0	0	3,2144670683	0	0	0,0010918899	0,0027731844	0,0006523762	0,0007454461	0,0002594541	0,0003724171	0	962,102911084	0
1063	1162	3	0	0	3	3	0,1784858873	0,7246364259	166	0	14,591394627	70	1424	1	0	0	608	396	1,0176800604	185	81	15	0	1,861120578	0	8	1	5	74	33	14	0	2,6766019189	0	0,3380334629	0,3873058808	0	1,7463385789	7	3,5352927237	0,1968444197	0,8228697264	0	11	0	1393	3,027410424	0,7677858817	2,2596245423	740,444173202	3	0	0	70,9662299904	642348	28,9202920542	247614	8,3102682653	59504	0	0	6,052057174	50795	0	0	0,5773885351	0	1,6520454267	1,5655993828	0	0,3483554758	0	1,8396281215	4,0979095665	0	0,000336338	0,0003386783	0,000309587	0,0005622186	0,0007357804	0	631,646330629	0
1064	1346	9	0	4	9	13	0	0,6236524476	0	0	42,0581275893	76	2067	0	0	0	0	3237	1,5961444391	12	4	0	2,0645443928	0	0	9	0	0	46	16	6	0	0	0	1,7762286685	1,9479905107	0	0	0	6,5997807438	0	0	94	3	10	636	4,8825659696	3,6516587335	1,2309072361	0	0	21,7040695264	180981	38,9522831084	352575	0	0	3,3887636444	24264	0	0	0,5670099389	4758	4,2921123034	36023	0,0105220713	0	0	0	1,8245934164	0,0971278765	0	0	1,104043081	0	0	9,83583819296e-05	0,0002728091	0,0002520207	0,0002272608	0	502,219782954	0
1065	2269	2	1	3	3	6	0,2993115453	1	0	0	0	84	1537	0	1	0	0	1667	1,3828431448	94	93	16	10,1115001092	3,6316578224	0	0	0	0	0	50	0	1,8726672047	1,4026629277	0	4,6487102029	2,4912564172	2,4196345222	0,8030032803	11	0	4,6865494855	0,6274050409	193	6	0	4	0	0	0	166,512687444	0	33,2794811939	277503	0	0	23,2758293577	199286	0	0	0	0	22,2557160198	186793	57,4204383673	481933	0	0,8348006617	0	0	1,223483843	0,3561785468	0	1,1696041531	0,2711714921	0,0001160951	0,000949786	0,0003899625	0,0007511361	8,87185184418e-05	5,90999682661e-05	0	1606,62744171	0
1066	3954	0	0	0	0	0	0,4138810722	0	897	1640,56797609	6,7694242766	32	182	0	0	0	1092	1462	0,7177839446	62	56	4	11,245047244	3,4231156824	7,4340876222	3	0	0	10	36	21	3,518703201	1,4144517434	12,5933281927	14,822241725	0	3,8024406138	4,0019068116	24	1,2628464148	8,6254253563	0,6811530003	134	3	2	1208	3,4328880772	0	3,4328880772	168,32638196	4	42,5020115464	327962	0	0	94,0419950749	830233	0	0	0	0	0	0	38,0187778422	298947	0,6251915595	0,009895037	0	0,4846725639	0	0	2,5372204522	2,3337028435	2,083427607	0,0051526294	0	0,0015300092	0	0	0	0	376	1
1067	4585	0	4	0	4	4	0	0	675	0	1,1491806441	26	1484	1	2	4	1040	0	0	202	81	12	6,0181268819	0	1,5142454578	1	0	4	15	16	0	1,2545270586	0,3658694335	0	5,9400761657	3,4819582515	1,7223497411	1,8549138027	0	3,1232900838	0	0,5347439836	527	2	5	0	0	4,5450305474	-4,5450305474	110,019678568	2	16,3934684786	126498	80,7410733352	675597	0	0	34,0341818526	308164	18,0453601633	137868	0	0	24,9592769301	196258	1	0	4,1802443335	1,5785138496	2,150852316	0	0,3386385959	0	0	0,0013451269	0	0,0001530174	9,35306194604e-05	0,0002338884	0	0,0022479805	1098	1
1068	715	7	0	0	7	7	0	0,8286034783	496	0	22,9650154895	67	1885	0	1	0	794	2892	1,6645127057	26	0	0	0,1062008086	0	0	8	0	0	0	0	0	0,1257101299	5,4198746397	2,1209937065	5,1191299611	0	6,8938868548	0	0	1,6514610253	1,9123431827	1,4759053687	210	0	12	477	3,3061399893	0	3,3061399893	0	2	0	0	0	0	0	0	25,0215273426	179161	0	0	8,2410088641	69167	0	0	0,329658313	0,4218112259	0	2,0265648253	0	0	2,2199010728	1,7396182795	0,2193932614	0,0007909397	0,0003778139	0,0008276587	0	0,0004064377	0,0003306678	0	804,308882941	0
1069	3754	1	2	0	3	3	0,339949158	0	211	0	4,9953037803	36	1903	0	1	0	513	1542	0,9677339052	206	18	0	0,2859849765	9,6523151976	4,9955021188	20	1	2	0	0	12	3,9145033062	0	0,5019072292	1,6645478094	0	1,0140870392	0	0	1,6776608292	0	0	203	0	0	1710	2,3046367777	0,0681694085	2,2364673692	89,0169275536	0	19,4763029098	150287	191,157590748	1599503	0	0	8,0478531363	72869	5,8086240817	44378	2,1619466398	15358	0	0	1	0	0,2148974451	0	0,1514879061	5,0990598657	0,8803755446	7,8865730274	3,0604276721	0,0012780251	0,0017734235	0	0,0003557998	0,001387353	0,0105869482	0,0079670376	250	1
1070	1391	0	0	2	0	2	0	0,404690976	86	584,867559375	18,2278562273	39	362	0	4	0	607	2087	1,0678547041	127	68	1	6,9697917224	6,2932985144	1,5529725576	0	0	2	0	29	35	0,9326195507	0	0	0	1,2577967475	1,7227480094	0,5497593661	0	0,5462003063	4,9972788181	0	238	4	14	436	0	0	0	477,192264205	0	46,3244557639	386280	0	0	130,268700627	1115354	0	0	0	0	0	0	3,4080426247	28603	0	0,2993532431	0	1,3869044682	0	0	1,3702014316	7,2359907247	1,8059819655	0	0	0,0001021923	7,61870610533e-05	0,0004132816	0,0001754007	0,0006682881	646	0
1071	2220	4	1	0	5	5	0,2145347537	0,4697461411	879	562,67106297	1,3095726176	73	393	0	11	0	872	0	2,3217283194	17	1	0	1,3234569072	12,8594116562	2,5005947096	3	0	3	0	26	60	0	5,4910451446	0	4,6728668598	0	4,5067294899	0	15	1,3700906956	1,8615472197	1,5918041608	177	4	4	987	4,4177333166	0,9735129873	3,4442203293	784,847935243	0	0	0	0	0	119,418464747	1022455	3,906635074	27972	0	0	49,2426003006	413296	0	0	0	0,6293187915	0	0,3308166575	0,4012188593	0,2770996253	0,4301642198	0,234211413	2,164907309	0	0	0	3,88651024478e-06	0,000174037	0	0	1626	0
1072	5020	0	0	5	0	5	0,3458462148	0,377365373	0	403,160073699	0,6232356257	44	582	2	0	0	1696	0	0,2827939883	240	178	23	5,0247976828	4,8255600928	4,8802931943	0	0	6	0	34	3	3,6884647755	0	10,3236647645	0,9546900767	0	0	0	40	0,7590466367	0,7291627354	0	144	8	0	0	0,4877024051	9,5601346094	-9,0724322044	358,859106931	4	0	0	0	0	0	0	0,4371008352	3957	11,4020741404	87113	0	0	0	0	0,4425789603	0,8147162272	0	0	0,4506001013	0	0	1,8218988482	0,9265394161	0	0,0007146576	0,0004940796	0	0	0,0002174563	0	316	1
1073	4477	1	0	0	1	1	0,4305470306	0	332	794,567374267	0	22	3327	0	3	1	29	911	0,9658688438	108	97	1	13,9030922661	1,6273508755	11,9797146731	6	0	0	27	12	0	1,137519034	0	0	1,9175321005	0	0,1597414124	0	16	2,9466978134	1,8564817014	1,3125171816	123	3	0	0	0	7,1819998915	-7,1819998915	6,0962629255	0	80,623909214	622126	28,9844600753	242526	0	0	0	0	0	0	0	0	0	0	0,8716116721	1	2,1472255478	3,55861767	2,3336195858	0	3,4492875105	0	1,9051492767	0,00710464	0,0025010091	0,0002682739	0	0,0054142821	0,0029969357	0	80	1
1074	74	3	14	0	17	17	0	0	308	0	0	44	3516	0	5	1	610	1942	2,5873207579	18	0	0	18,036842737	4,3130904409	0,4536544762	5	0	0	41	14	7	1,6580328148	10,6593833303	5,0781280199	3,9930253876	3,1063985998	4,3615872875	0	4	5,1619739534	0	2,2266179136	279	1	25	467	0	2,2587439214	-2,2587439214	1507,30132961	0	31,0321271194	258763	0	0	7,755121312	66398	9,5272511673	68218	0	0	0	0	1,5608730894	13100	0	0,068281131	0	0	1,2812136251	0	0,7424583157	0	0	0	0,0001696133	0,0002893186	0,000608431	0	0	0	364	0
1075	90	0	0	0	0	0	0,1007289395	0,6612934549	0	273,000308287	0	33	785	0	0	2	1560	0	0,779312117	49	23	1	2,9237397531	5,250563578	5,7323671939	0	4	0	0	0	0	0	0	0	7,54994548	0	4,0357884201	0,5408321276	0	4,1382342633	0,0461038533	0,8515003877	119	5	0	546	3,9322128075	3,04422189	0,8879909175	811,111781279	5	55,9905905757	466881	0	0	0	0	22,4638401896	160848	10,5007878909	86937	6,1129504869	51306	0	0	0	0,6926025069	1,346719369	0	0,0972509442	1,0908143226	0	0,3339487566	3,0532181484	0,0001725865	0,0003416399	3,89312261252e-05	0	0,0002543537	0	0,0003370517	626	1
1076	1225	0	19	0	19	19	0	0,3462540512	53	0	3,5129373544	40	197	1	0	0	275	762	1,0358911951	102	85	11	3,4700697438	0	0	5	3	0	18	39	0	2,2093987774	0	9,6796198316	0	0	0	0,0782329765	18	1,9227680409	1,7429778231	1,0433296942	170	2	28	0	2,6824622807	0	2,6824622807	220,732700832	3	0	0	0	0	63,9149454138	547236	0	0	42,3050253992	350249	0	0	0	0	0	0	0,7971511866	1,9900544077	0	0	3,9313276787	0	0	6,84944852158e-05	0,0003444257	0,0007417723	0,000420722	0	0	0,0001300196	1006	0
1077	3429	3	3	0	6	6	0,9889142402	0	0	0	0	29	1519	1	4	0	723	0	1,367454934	114	85	7	0	0	0	0	0	0	0	14	0	2,6883277896	0,6775446467	0	5,527966476	0	0,6788224096	0,0988608926	20	0,123088587	0,9450692964	0,1760542389	1	2	0	442	4,4853819364	13,1300000955	-8,6446181592	436,728862853	0	0,9212186114	7108	0	0	32,252584465	284736	139,152748099	1259968	8,0516791976	61515	0	0	0	0	0	0,932253524	0	1,5805089866	0,7484742115	1,171256509	1,1524791965	0	0	0	0	0,0001556374	0,0002653283	0,0023969562	0	0,0054587861	1148	0
1078	3627	1	21	0	22	22	0	0,6236323686	21	46,5200419947	2,320724281	25	117	0	0	0	1061	108	1,3423037205	235	121	23	1,5413468606	1,3087735527	2,4800105776	3	0	3	5	40	28	2,1324994204	6,8125294197	3,3459956263	0	0,3927958623	1,6071821424	3,3650562455	0	1,858073399	0,988879918	0	0	6	18	1292	1,0427937429	0	1,0427937429	220,282166031	2	0	0	0	0	18,9208747305	167039	0	0	0	0	0	0	12,0181376415	94500	0	0,3656884007	0,9652669975	1,8803957149	1,3326937561	1,3931699733	0	0,6469980752	0	0,002284151	0,00052213	0	0	0,0043490402	0,0162650201	0	516	1
