	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn	churn_pred_prob
980	3659	4	6	49	10	59	0,3821596554	0,361581565	387	0	1,6770666217	37	200	1	3	5	508	959	0,755880678	161	82	3	0	6,0773485002	1,4809846177	0	0	0	6	89	0	3,339928212	15,3551901865	0	23,4274691494	1,3159391327	0,5612233031	1,9547578145	28	0	3,4480298353	0	0	4	0	427	2,0136550662	0,1075685801	1,9060864861	438,577784703	0	0	0	0	0	40,5471370811	357963	0	0	13,3600439985	102072	0	0	0	0	0	0,1733593863	0,7311168102	0	2,1203437029	0	0	0	2,767750576	0,0020057571	0	0,0001002942	0,0001867981	0,0016037983	0,0015636894	0,0004451525	218	1	0,76
981	4992	0	12	6	12	18	0,1305440643	1	1534	0	3,3670668219	26	184	0	2	0	0	2733	0,8937134521	148	114	7	13,0078201684	5,2140046542	2,4461180396	0	7	0	36	0	31	0	0	2,3772487828	0	2,3115058465	0,3427846694	0,9414437769	18	0,1425324409	0	0,1338086735	89	0	21	0	0	0	0	467,440909173	2	6,288958065	48528	0	0	0	0	6,6504266974	60216	8,3683502588	63935	10,7738280066	76539	37,3484135228	293675	0	0,1729590331	0	2,2116324524	2,6953384117	0,3998997251	5,0152852737	0,3868037851	4,5762471363	0,0025845139	0	0,0003589539	0,0001830277	0,0018224157	0,0059488148	0	870	1	0,7766666667
982	2769	0	0	0	0	0	0,7109364543	0,0950713296	771	0	0	44	253	0	5	0	571	0	0,4442489092	134	128	15	2,460726691	9,3881268504	3,5662646596	5	8	0	0	32	9	2,5591137717	5,1006387139	0	5,4081749326	0	2,994902101	0	69	12,2148571231	0	0,926531617	0	0	0	936	4,1677885074	1,8514671649	2,3163213425	398,777708165	1	3,3634175697	25953	0	0	35,8158391062	316193	6,738106663	61010	0	0	0	0	16,3260083427	128373	0	0,7314638084	0	0	0	0	0	0	0,129606752	0	0,000957895	0,0001967444	0,0002160434	0,0021688261	0	0	548,937688571	0	0,68
983	260	1	0	4	1	5	1	0,1832169079	295	0	17,2351120925	74	1822	0	3	3	3779	2080	0,8693323597	80	72	13	5,1067586583	3,053210713	0	7	3	1	53	35	19	0	3,6919395324	1,6294694284	0	1,9073354688	1,297008889	1,1637249871	25	3,210213955	1,0451176932	0	26	0	18	527	0	1,397386204	-1,397386204	354,182687758	0	23,4985781957	195944	34,0236979305	307964	0	0	9,9913591054	71541	50,4391808587	417593	0	0	18,7795630184	157617	0,5433574752	0,1579103246	0,5408117962	11,6863209104	2,4261670451	0,0354771943	0,1276244392	1,4187129974	0	0,000392705	0	0,0001217072	0,0012116159	0,0004850794	0,0001830312	0	316	1	0,3166666667
984	4371	3	2	0	5	5	0,0145125134	0,8895225299	592	782,870727432	0,7118681399	43	2189	1	0	5	0	1225	0,5101283226	109	0	0	0	0	0	0	11	0	18	11	16	1,3133166581	4,9253379975	1,5077499667	3,5933066694	5,300331441	0	0	0	0	0	0	0	0	0	0	0,3417317713	4,2261895652	-3,8844577939	52,5658368134	0	73,7426365261	569027	216,751729408	1813661	223,937169104	1976990	7,805499702	70675	0	0	0	0	0	0	0,1527395233	0,026008777	1,9083513268	0	0	1,5373643519	2,9650566139	0	0	0	0,0010665642	0,0002990779	0	0,0017201783	0	0	272	1	0,7133333333
985	3347	1	0	32	1	33	0,149757088	0	33	1184,42974776	0	49	103	1	0	14	375	367	0,1011079114	141	80	5	8,5201562892	0	0	6	0	0	0	23	0	2,6456482828	0	0,849459987	2,8631700194	0	1,3707161076	0	6	0	4,8198545989	1,585886691	64	2	0	877	0	0	0	0	0	0	0	44,1170241701	369147	48,1790492657	425340	4,7661562163	43155	0	0	0	0	65,3636292777	513963	1	0,1236485255	0,1669413016	0	1,4853258482	0	0	7,0034938649	0,0837731226	0,0026224152	0	0	0	0,0003164246	0	0,0033976316	860	1	0,7033333333
986	704	5	4	6	9	15	0,0898949268	0,1385776645	363	0	0	64	509	1	3	0	0	340	0,4801098425	101	51	7	2,4844010771	3,4458964132	0	0	12	0	0	0	19	4,5557921366	5,1027684068	0	3,6508131313	0	3,7410845288	0,973155936	21	12,142609268	0,5443952435	1,8892653064	0	2	10	780	0	7,5749490182	-7,5749490182	0	0	86,821988076	723971	45,9308202561	415741	0	0	14,825808636	106157	25,8984368496	214416	0	0	29,7472840384	249670	0,283701189	0,2849931434	0	0,7146674486	0,8005003555	0,0880466043	1,661804923	0,4866696868	3,8458933284	0,0009583633	0	0,0003258653	0	0	0,0010887494	0	1434	1	0,4966666667
987	4742	0	15	0	15	15	0,7615626881	0,9506509914	431	0	0,2932873864	63	1661	0	1	5	2	156	1,0552065906	100	57	2	14,4730632343	8,0158225396	0,4606507024	5	9	6	0	42	0	2,1859197713	0	1,4452428389	0,6038430497	0	0	0,3696993509	7	0	1,9098038154	0,7301060845	78	0	0	338	0,6917390802	1,4874801808	-0,7957411006	587,685936837	1	0	0	77,1830184087	645825	30,9223423034	272992	0	0	0	0	0	0	23,8597447001	187612	0,1167423908	1	0	3,4592371554	2,762240047	0	0,4875645474	5,2213361575	0	0	0,0015076169	0,0008000941	0	0	0	0,0008632569	520	0	0,6233333333
988	479	1	1	0	2	2	0,6590078284	0,0987399552	489	2048,29325608	0	30	143	1	1	4	567	1346	2,9292799148	49	32	0	0	5,3959485728	4,1908460603	8	7	0	6	0	26	3,4067762657	2,1064972812	0	0	9,4406152601	0	0,7154728297	49	0	0	0	578	11	0	0	3,400298624	0	3,400298624	94,16241986	0	0	0	21,971711834	198876	88,0182035376	753607	22,08229655	158116	0	0	0	0	8,6805419737	72856	1	0,8602901524	1,491569406	1,7451882998	0	0	0,0792395326	0	0,9179418351	0,000637335	9,05549173635e-05	0	0,0001683373	0	0,0005340581	0,000499592	1912	0	0,45
989	1859	9	6	0	15	15	0,8377170944	1	346	0	5,8377413863	65	1068	1	0	0	2144	521	0,8733842986	119	66	0	2,3052324286	3,9708312382	9,3051560853	0	0	0	12	34	0	0,3201507422	1,4944124761	0	3,0432490167	3,744181956	1,2711738474	0,9963236979	25	0,0796383206	1,3121301248	0,812435926	41	1	8	0	0	0	0	278,379286919	1	0	0	0	0	0	0	0	0	1,0642713142	8811	21,1765521347	177736	0,75929189	6372	0	0,4735313665	0	0	1,5225027307	0	0	1,1748357381	0	0,0003121467	0,000654559	0,0003489635	0,0002032308	0,0001530526	0,0002710898	0,0006130467	919,124716086	0	0,1766666667
990	2275	2	3	0	5	5	1	0,627642294	136	391,152475097	6,2078080655	31	54	2	6	2	244	0	0,8148989021	25	17	0	1,3334709883	3,5686559789	0	5	1	2	11	0	28	6,9700048866	3,4772723281	0	6,6427898482	0	4,299475947	0	23	2,6340742583	2,4670115763	0,7080766585	564	5	0	739	1,0355508104	0	1,0355508104	3,6261919535	0	0	0	32,6235275676	295290	200,267355863	1714679	1,8885483171	13522	0	0	0	0	0	0	0	0,8252564662	1,1815299789	2,1155974455	0	0	0	0,707106968	2,1337606131	0	5,44484691797e-05	0,0001816856	0	0,0004082111	0	0,0006451587	756	0	0,4833333333
991	688	4	0	0	4	4	0	0,5455687959	0	182,433309464	7,2420071567	25	167	0	0	0	0	2779	0,8020204709	200	93	17	4,2613501514	2,6519333359	2,3643094432	0	12	0	15	31	7	9,4529765535	0	0	8,9215349218	0	0	0	0	2,5470041415	0	0,9546065686	317	0	0	2744	0	3,4737829545	-3,4737829545	182,92400985	4	0	0	4,5103364183	40825	0	0	0	0	0	0	8,0046295755	67183	0	0	0,3129727359	0,7363183386	0	0	0	0	2,5768828834	0	3,3942880579	3,19448926247e-05	0	0,0009685729	0	0	0	0,0005292973	512	0	0,3766666667
992	5131	1	0	0	1	1	0,7117785104	1	0	0	0,1576441655	57	72	1	5	2	0	581	0	40	15	2	9,6600733835	1,2125060766	1,2716539073	5	1	0	19	56	0	4,0103437373	7,0823568936	0,7377686679	7,7519967599	0,9393329354	0	1,665842504	16	0	3,6855600469	1,2158928892	197	0	1	7	0	4,9521374945	-4,9521374945	27,8801459586	2	21,3929987536	165076	0	0	204,182296401	1802588	5,9857938795	54198	0	0	11,0451464585	78466	0	0	1	0	0	0	2,0023093364	0	0	5,8061372137	0,1614509189	0	0,0002948496	0	5,56230819707e-05	0,0001670286	0,0025757915	0,0067277019	28	1	0,6433333333
993	389	0	0	0	0	0	0,637814132	1	523	0	8,9407796432	28	329	0	3	0	0	0	0,96574195	115	74	10	0	9,7589995204	0	3	11	4	20	3	48	11,0850832228	0	0	5,1882640868	0	0	1,4690859625	0	2,5521856639	1,169614462	0,1268522851	111	6	0	2066	4,6446222152	7,0253345258	-2,3807123106	595,406194257	1	0	0	66,9841470804	606304	173,455880175	1485120	0	0	0	0	4,8158601073	40419	0	0	0	0	0	0,8125068282	0	3,738336346	2,97725764	0,9031445869	2,5617530559	0	0,0004772042	0,0007341326	0,0003788056	3,26207223711e-05	0,0001449964	0	258	1	0,4066666667
994	2442	0	1	0	1	1	0,0377393212	0	0	0	0	22	764	1	0	0	0	0	1,6796744632	136	96	11	0	0	0	0	0	0	39	15	46	4,607122886	0	0	0	3,7795965446	0	1,0968450615	0	0,9442742835	0,6818593372	0	97	3	4	1809	0	2,5090446029	-2,5090446029	755,828032825	1	0	0	58,5865285219	530294	0,4269916021	3655	0,1735879052	1242	12,1220717701	100360	19,6890059229	165250	0	0	0,4531506925	0,6384848527	0	0	0	0,5101114997	0	0	0,7099456306	0	0,0001411769	0	0	0	0,0023140548	0	1722	0	0,67
995	1065	4	1	0	5	5	1	0,8213015917	1054	0	0	59	3179	0	2	0	528	0	1,0206078998	83	8	0	6,3969824999	11,571676237	0,7578438354	15	3	4	0	0	46	1,9367911417	6,4559734624	0,2925248105	2,2803507761	5,2382282438	7,6091102649	0,1813428227	21	1,4143248777	0	0	0	2	5	492	0	5,636472613	-5,636472613	492,175065863	0	64,5828561764	538529	95,1806562703	861524	0	0	0	0	0	0	21,0437191243	176621	0	0	0,2764617884	1	0	0,2966764084	0	1,4337147723	0	0,0371029597	0	0,0001067958	0,0001250694	0,0001653273	0,0002717721	0	0,0003747599	5,10698980063e-05	496	0	0,5066666667
996	4509	0	0	0	0	0	0,5709327637	0,910923136	12	1401,94442682	0	32	3310	1	3	0	896	704	0,900879057	200	68	9	5,7301097911	13,1132578903	0	13	3	1	0	8	30	0,5800390898	2,9428203996	0,0611439101	1,1243997682	0,5901907404	0	0,0372156112	0	1,269479522	0	0,0356570404	141	0	0	0	0,659030345	1,4900933291	-0,8310629841	61,470479996	1	85,1352109467	656937	11,7298491258	98149	0	0	3,5265662975	31931	30,8449555578	235658	116,267324791	825986	0	0	0,2440697662	0	0,9024126023	0	0	0	0	0	0	0	0	0,0004451007	0	0,0053639595	0	0,0005392748	766	1	0,6166666667
997	3375	4	0	3	4	7	1	1	915	549,241146168	3,6715963381	34	1901	0	1	0	0	455	1,8854628793	45	27	0	29,4589974893	0	5,6128694487	0	5	1	0	0	0	3,1843481948	0	4,8113720896	0	2,0678532399	1,6346760356	0,3030213874	0	0	0	0,5191900852	0	3	17	1517	16,9841215114	0	16,9841215114	115,528612922	0	0	0	0	0	16,7503839348	147877	0	0	0	0	32,1324344908	228275	11,6997430362	91996	0	0,3479129445	0	2,8329881353	0,7400589842	0	3,7069670656	0,7076232017	3,571995478	0,0008783883	0	0,0004378477	0	0	0	0	1026	1	0,5733333333
998	3704	0	0	2	0	2	0,4054075031	0,7410240595	624	0	1,2373201536	50	271	1	1	1	89	0	1,2377472377	17	11	0	0	0	3,4516794321	0	6	2	0	0	8	5,901268034	7,2153161715	0	1,210955796	4,3329520984	0	1,7064449075	23	3,8089338391	0	0,0953348382	240	1	0	528	3,6223812679	0	3,6223812679	275,877601134	5	0	0	0	0	44,7622258206	395175	2,2573508098	20439	32,5669854793	248815	0	0	33,3571138062	262291	0,1367920452	1	0,9822214147	4,3219143003	0	2,1046095578	3,4154969044	5,1983289219	0	0	0	0	0,0004524244	0	0	0	750	0	0,7033333333
999	4720	7	4	2	11	13	0,9145240559	0	0	0	5,0562876457	29	742	1	3	0	1656	0	1,3516016117	122	47	2	0	4,3026331437	0	3	0	7	37	0	26	0	2,0490469816	6,9313933502	8,4457779602	0	1,1453849583	0	0	11,3838548092	0	1,4535881275	143	1	3	925	0	3,1397400914	-3,1397400914	359,053654585	2	59,7312433727	460910	68,6323747914	574278	0	0	12,8286201113	116157	0,4073928566	3112	0	0	0	0	0,9072241574	0	1,2447258764	0,8808177874	6,4925377354	0	0	0	4,7090782684	0,0001348632	0	0	0,0004470193	0	0	0,00126371	0	1	0,59
1000	4561	3	0	5	3	8	0,8859801338	0	736	965,240708977	0,7500371721	31	695	0	0	0	0	550	1,2972454552	114	60	0	0,3986659675	0	0	0	17	0	36	24	0	0	0,0307601538	12,2276465074	0	0	1,5126518414	1,6985201874	0	1,367735256	0	0	167	3	7	550	1,4061918188	0	1,4061918188	0	1	0	0	323,844200884	2709753	84,8333392904	748936	1,2984783627	11757	0	0	18,8832914047	134150	43,1991084437	339680	0,2439229007	0,4047151104	0,5049182047	0,438895277	1,0884518638	0,2200775263	0,8040123515	2,3157348918	0,3355977638	0,0017292408	0,0014347985	0	0	0	0	0,0008293245	1556	1	0,7
1001	559	0	2	8	2	10	0,5775123172	0,6579808521	0	0	18,4878458802	85	759	0	0	0	0	1673	0,9609417994	160	81	0	0	6,0438678285	12,1102518992	0	0	2	0	17	0	3,986197527	0	3,2587202139	8,5245220764	1,1357041854	4,3294812285	0,3579813546	0	1,5802059562	0	0	415	1	33	1179	0	0	0	376,67981566	1	107,369319043	895307	70,4080974244	637296	7,562820775	64752	0	0	1,8139230586	15017	0	0	37,7783074857	317075	0,4513442289	1	0	1,9735457241	0	0	1,6053412952	0,9549665164	0,7715752101	0,0001064792	0,0005512964	0	0	0	0,0001404757	0,0008338814	1172	0	0,3666666667
1002	4579	0	2	0	2	2	1	0	1595	1591,51264373	0,4223737242	59	320	0	0	1	42	413	1,1382070742	228	60	10	0,3498636485	0	1,3874087957	0	3	4	0	0	1	2,621574665	0	0,8991726855	0	3,4523406538	2,8918647732	0,3609683434	19	2,1182645648	1,0310945662	2,2616443201	0	5	0	0	9,6520153157	3,8990968602	5,7529184555	0	0	10,844170087	83677	0	0	16,0904814748	142052	8,7724429569	79430	1,3864740663	10592	9,8047903682	69655	0	0	0	0	1,4360085195	0	0	0	0	3,7744581552	1,8377370679	0,0015776542	0,0005980216	0,0004526338	0	0	0	0,0176819382	308	1	0,6833333333
1003	887	3	7	4	10	14	0,454812751	0	0	0	4,8744968558	43	1674	1	2	0	1033	494	0,332048339	329	316	26	2,7701098947	3,2365532401	0	4	0	4	0	38	0	0	3,6870248991	3,7715273806	3,4579920942	0,2801524087	0	0,2333064368	8	0,686861475	0	0	128	0	0	0	0,7698533757	0,7039608759	0,0658924998	0	2	9,149387262	76292	0	0	24,2161917207	207337	3,1061605432	22241	16,9013449508	139928	0	0	6,4280209169	53950	0,2307450864	0,2685301719	0,7347139719	1,7038379165	0,6105634086	0	0	0	0	0,0007047088	0	0	0,0002451336	0,000618239	0	0,0002441719	1617,39010459	1	0,3566666667
1004	2657	0	3	0	3	3	0	0,5883602616	0	2067,50912211	1,4210971466	35	348	0	5	0	613	2432	1,0784701444	274	153	8	0,4257940993	4,835333771	0	11	0	4	0	6	16	0	0	0	0	2,0724681253	2,2879600242	2,8206093213	0	0	0	0,680586355	303	2	28	0	4,364495073	2,5907833063	1,7737117668	281,443424608	0	0	0	163,311555099	1366503	42,2065197159	372612	9,8136542935	88858	0	0	0	0	10,9835503099	86365	0	0,4644977451	1,2141465484	0	0	0,8860868582	4,5188003515	1,1994469655	0	0	0	0	0,000132932	0,0022373101	0	0,0042945068	540,602837182	1	0,7033333333
1005	1708	18	8	2	26	28	0	0,5559553718	326	63,5013351457	14,4545250429	64	592	0	1	0	0	322	1,3375629808	116	6	0	0	5,7029590813	3,061658035	8	0	14	0	0	19	1,7968631706	2,8551724021	5,6399673981	5,584678859	0	0	0	0	0,7785970684	0,0018997084	0	238	4	11	1653	0	3,4953448823	-3,4953448823	0	3	0	0	15,7971588177	142987	0	0	7,0735829086	50649	0	0	4,035543731	33870	0,618733042	5193	0	1	2,1758717731	0,8885419283	0	0,3687093925	0,3718102883	0,181878051	0,78097895	0,0005569079	8,89014001116e-05	9,44526988234e-05	0,0001003252	0,0003542259	0	0	757,742169857	0	0,18
1006	379	0	16	10	16	26	0,0036898754	1	63	230,499776888	44,0693619674	44	1693	1	2	2	880	0	0,6114915476	199	35	5	11,3219817011	2,6132594648	2,5105163351	13	0	6	39	17	18	0,8543023292	0	0,1785735179	0	0,8401554831	4,4550508907	0,7949481113	55	0	2,4416694435	0	646	4	27	546	0	2,4511097353	-2,4511097353	104,439523926	1	89,6035631482	747166	0	0	55,5906506904	475964	3,6698715202	26277	0	0	4,0318371399	33839	4,2294712041	35498	0,4229671483	0	1,6382429011	0,855079871	0	2,5478419822	0,3012724288	1,1357952748	0,5894169707	0,0014985868	7,28212052987e-05	0	0,0004540611	0	0	0	1378,51016741	0	0,4366666667
1007	535	4	0	7	4	11	0,657910749	0,5713768912	140	846,948048582	16,258076771	55	1248	0	3	0	1503	3475	1,0439840927	194	38	5	3,1689442511	4,4881012112	0	0	5	10	23	31	22	3,5049315574	0	0,5494748458	0	0,0723740954	2,0268173174	0	0	0	1,8945189056	0,4514599591	184	0	0	245	5,6090419794	0,2728933171	5,3361486623	448,908677976	0	0	0	0	0	0	0	10,5173193223	75307	21,0057944094	173910	7,8791989642	66130	0	0	0	0,5340801356	1,6744646663	0	0	1,3577636461	1,0770910278	1,2713925591	2,7575335163	0	0	0	0,0001752895	0	0,0001266934	0,0004971321	1608,25061291	0	0,19
1008	2874	0	0	4	0	4	0,3748399426	0,1956722322	0	610,756965342	0	40	2269	1	3	0	67	1342	1,4602433825	103	44	3	14,0039219647	1,2459651038	11,5003630317	3	0	0	21	39	2	2,7324074421	3,3063035503	4,1132935371	0	0	0,7194856378	0	34	4,4612820275	1,2325897288	0	126	0	0	99	3,2392366509	0	3,2392366509	551,554187583	0	14,6888009543	113344	82,0809680064	686809	21,9076687701	193408	0	0	0	0	0	0	4,0621631893	31941	0,3992870601	0	0,2789876922	3,7628758154	0,289511943	0	0	1,0616606555	0	0	0,0023006408	0,0002586842	0,0003063475	0	0	0,0038208838	478	1	0,82
1009	1970	2	0	7	2	9	0,6118883388	1	0	0	0	86	1475	1	0	1	0	4958	1,6321208997	87	73	14	0	52,5866420398	0,0980076106	14	1	1	13	79	10	0	3,0592525072	0	0	0	0	2,5098133584	67	1,7204293465	0,2665481715	0	264	0	19	0	1,428352022	0	1,428352022	1368,14600587	0	3,8395536509	32016	28,3936015194	257003	50,9629366271	436342	0	0	0	0	3,675265787	30846	9,060275896	76043	0	0,7015643477	0	1,6037260621	0	0	4,9742550009	0	4,1612659096	0,0007174964	0	0,0003574395	0,0001597643	0,0002374162	0,0007705633	0,0014202803	866	0	0,4466666667
1010	1128	0	0	0	0	0	1	1	26	0	0	48	1118	0	0	2	0	0	1,0110800715	123	60	8	0	6,6293796731	2,1732735511	2	0	9	33	16	32	2,0742532375	3,4032819302	0	0	0	0,5022642462	2,9992371025	0	2,4209280926	0	3,803645879	28	9	0	103	11,0224605987	1,8313557316	9,1911048671	0	0	102,751106622	856797	0	0	0	0	14,0421547109	100546	1,4838566211	12285	3,2973870373	27675	10,1441972835	85140	0,8489805046	0,4826345198	1,5893397169	0,3494030543	1,3013448734	0	0	0,130123929	0,3994842331	0	0,0001962781	0,000547721	0,0002250886	4,08347950696e-05	0	0	604	0	0,4066666667
1011	4030	0	0	9	0	9	0,2555505514	0,0889477276	1343	25,0331663056	4,2038081495	47	1807	1	0	2	459	0	0,8092692044	163	130	19	2,9463232137	0	2,9643095264	0	18	0	0	21	13	0	0,8660582311	0	0	1,1046189405	1,7496966615	0,5577413712	14	0,9924336374	0	0,3797718865	175	4	8	1675	0	0,1959878127	-0,1959878127	272,725359917	1	6,0666118636	46812	38,6792931435	323647	0	0	8,3965411018	76027	0	0	0	0	23,495396323	184747	0	1	0	0	0,976458957	0,9072941829	0,6607252897	0,3063042273	0	0,0005533618	0	9,19749666524e-05	0,0002998017	0,003527372	0,0054477536	4,14679784409e-05	396	1	0,72
1012	1244	4	0	0	4	4	0,2419871625	0,1531074254	1302	417,869761116	0	68	1243	1	0	2	0	87	1,0770156211	31	28	1	29,3735047289	4,9374652938	0,9001375916	0	5	0	0	34	0	6,3514430896	0	1,7706438271	1,5801837048	0,9591667342	0	0	6	2,9901237789	4,723632326	0	209	4	4	3400	0	0	0	0	0	0	0	0	0	58,9427477426	504664	0	0	4,3737817886	36211	2,3182919181	19457	0	0	0	1	0,5132999903	2,0944471643	0,975605874	0,986955824	0	0	0	0,0005682115	0,0004755783	0,0028880909	0	0,0001787897	0	0,0005977227	364	0	0,39
1013	792	6	0	12	6	18	0,3911173066	0,3304752767	0	0	10,8068918919	33	792	0	3	1	494	0	1,9955303067	51	41	7	0	15,2608814453	6,7232714936	11	0	2	8	25	53	2,7710806659	1,6509998029	3,10100456	11,289958206	3,901523427	0,4859710553	0,5111394862	51	2,7871812043	0	0	134	6	0	0	10,0518362764	2,1478742498	7,9039620266	281,522524988	3	22,4773545876	187429	0	0	16,4751314453	141059	7,163857358	51295	20,0352714455	165874	0	0	3,3629075085	28225	0,0437815246	0	0	0	0	0,6873856852	0,5182197918	0	3,7512704281	0	2,99233435558e-05	0,0002781417	0	0	0	0	1980	0	0,37
1014	2265	4	0	6	4	10	1	0,7731486161	0	401,026092651	19,4876309001	54	1440	1	0	0	1635	2205	0,2142709251	12	9	1	20,5469605882	0,9854168574	3,4593754289	0	1	0	20	0	8	0	0	7,8101602954	2,431725279	0	2,9603060579	0	21	0	0	3,6051443973	157	1	3	1497	1,0292221874	0	1,0292221874	0	0	7,5945200809	63327	0	0	98,2669170974	841356	5,4726170228	39185	8,3405038048	69052	0	0	0	0	0	0,1889749924	0,5498572759	0,7006808103	0	5,639215971	0	0	0	0	0,0010245168	0,0001047711	0,0002176646	0	0,0005722702	0	862	0	0,3133333333
1015	4235	4	9	0	13	13	1	0,4061118643	0	219,0428482	0	48	3464	1	1	2	0	0	3,38768301	83	23	2	6,0145533718	7,8077352322	1,38709259	5	8	0	0	5	10	2,2546908484	0,2771925994	2,2207309503	0	0	0	0	0	0,1463154974	0	0,9977389818	0	3	1	1148	0,5017723398	11,5105900986	-11,0088177588	0	0	0	0	19,8250082584	165884	0	0	0	0	8,8049270042	67270	0	0	0	0	0,4953024801	0,4511219341	0	0	0	1,3676188175	2,0465136011	0	1,1196407529	0,0016775082	0,0010666788	0,0005270209	0,0002767692	0,0032816524	0,0016101003	0,0043494408	442	1	0,77
1016	910	1	0	0	1	1	0,1782718306	0,203526817	0	0	0	24	886	0	2	0	99	2451	0,6450155861	147	70	9	0	6,36372636	0	2	3	1	44	1	0	1,3832187031	2,5676529893	0	5,2252147192	23,4544335888	1,1579064629	0,1987878585	5	3,2134274412	0	0	17	1	20	1701	0	4,3787244536	-4,3787244536	0	0	91,5189955603	763138	24,0884807045	218036	0	0	0	0	3,0823476955	25519	0	0	0	0	0,1241006349	0,1686353261	0	0	3,0924585853	0,8911211658	0	0	1,7760143303	0	0	0,0023258796	0	0	6,30401229945e-05	8,83372723869e-05	0	0	0,49
1017	5183	0	7	2	7	9	0,7080262099	0	1106	114,775393288	1,9815257983	66	2001	1	6	0	1624	467	1,8734201265	302	89	15	3,9978968321	12,6513121931	9,1856696164	16	7	0	9	53	37	10,8853469419	0,3536398852	0	9,6447355325	0	1,4474041205	0,2722079233	33	2,6560836621	1,4836049512	1,9732950659	341	9	0	210	4,6308139664	0	4,6308139664	284,956135	1	120,086013227	926632	173,688211993	1453329	26,9976742023	238344	1,0036103883	9087	0	0	61,645751859	437943	0	0	1	0	17,7655382695	4,8807018155	2,5171688713	0	1,4594928277	2,2620221352	0,0758026183	0	0,0009880898	0	0	0	0	0,0008368709	480	1	0,5733333333
1018	4388	0	11	5	11	16	1	1	1605	658,078544034	0,7419094503	53	1001	1	2	1	6	0	1,7144447906	46	12	1	16,2526522535	3,591885228	6,7285508451	2	0	6	21	11	17	0	2,4198475287	0,9426019226	2,6641817658	5,369591534	0,3113998464	0	27	0	0,9186061099	1,3915867899	0	6	4	910	6,6885856339	2,9531735548	3,7354120791	893,16675488	0	0	0	0	0	16,2390717993	143363	3,4652628751	31376	2,895682925	22123	237,367384431	1686306	14,3895401594	113147	0,7154119805	0,2160376671	0	0	0,6901634996	0	0	0	0	0	0,0010335373	0,0001581787	0	0,0006658394	0,0014682915	0,0023097296	1912	0	0,6566666667
1019	1878	1	0	2	1	3	0,2993251653	1	120	316,035372155	10,554873637	82	1038	1	0	0	932	2299	1,1628445617	206	196	6	3,1217156968	28,4347280029	1,7711152016	5	1	0	30	15	6	0	2,6243381512	12,4330534353	3,5892252933	0	0	0	23	1,5421467954	2,0165259789	0	231	2	0	1400	5,0815788066	0,5921870888	4,4893917178	0	3	0	0	0	0	5,8240309954	49865	0,3431631004	2457	0	0	0	0	33,1279831304	278045	0,7624171574	0	0	0	0,9581256934	0	0,2012570599	0	5,7280876701	0,0001348167	0	0,0006421281	0,0002717402	0	0,0001310708	0	1912	1	0,3533333333
1020	2022	0	0	0	0	0	0	0,2291923627	203	223,487390288	0	63	1559	0	0	0	735	2058	0	107	93	0	6,5094102562	0	1,297109678	3	1	39	11	0	11	5,6074153367	5,4344518621	0	3,4561358055	0	0	0,9939934917	4	2,6083016562	2,9508883424	0	93	0	26	0	1,1970507649	0	1,1970507649	254,899687541	0	0	0	0	0	0	0	0,278782139	1996	0	0	0	0	19,6198282067	164670	0,6434744561	0,2081920157	0	2,3229073854	0,267278355	0	1,896518763	2,9787411284	1,7818422421	0,0001702891	0	0,0005819535	0	0,0005254822	0,0001916744	0,0006967881	1023,37349566	0	0,4233333333
